lead_id,platform,campaign_id,ad_id,utm_source,utm_campaign,utm_content,lead_created_at,lead_created_timezone,lead_created_city,age,gender,language,device_type,operating_system,browser,first_contacted_at,replied_at,call_booked_at,converted_at,last_status_change_at,status,alert_sent
049a69a6-aa94-4a7d-a307-01008b64dc92,Instagram,cmp_8013,ad_85803,instagram,brand_growth,creative_a,2025-12-15 17:59:53,GMT,San Diego,33,Prefer not to say,English,Desktop,Standard,Chrome,2025-12-15 18:13:53,,,,2025-12-15 18:13:53,lost,True
1d2bd297-42fd-43ea-ac50-0619ad57c53a,Instagram,cmp_8619,ad_53006,instagram,performance_v1,creative_b,2025-12-18 08:19:53,GMT,Houston,68,Non-binary,English,Mobile,Standard,Chrome,2025-12-18 09:05:53,2025-12-18 11:05:53,2025-12-20 11:05:53,2025-12-27 11:05:53,2025-12-27 11:05:53,converted,True
bfeebbe4-804f-4fd9-b04e-8d76836f101e,LinkedIn,cmp_1163,ad_95064,linkedin,brand_growth,creative_b,2026-01-11 02:05:53,GMT,San Antonio,36,Female,English,Mobile,Standard,Chrome,,,,,2026-01-11 02:05:53,new,True
78f2d634-32b2-4aaf-9a80-b291721b04df,LinkedIn,cmp_3020,ad_64571,linkedin,performance_v1,creative_a,2025-12-21 17:51:53,GMT,Phoenix,46,Prefer not to say,English,Desktop,Standard,Chrome,2025-12-21 18:54:53,2025-12-22 07:54:53,2025-12-26 07:54:53,2025-12-28 07:54:53,2025-12-28 07:54:53,converted,True
a016ac92-b94c-427b-8f63-7cf088a456e6,Instagram,cmp_9576,ad_47720,instagram,brand_growth,creative_b,2025-12-20 00:03:53,GMT,San Diego,23,Female,English,Desktop,Standard,Chrome,2025-12-20 00:10:53,,,,2025-12-20 00:10:53,lost,True
ea8fdfde-8475-4047-9c30-3c97648c0771,Google Ads,cmp_8703,ad_84338,google_ads,performance_v1,creative_b,2025-11-29 08:57:53,GMT,San Jose,58,Prefer not to say,English,Mobile,Standard,Chrome,2025-11-29 10:23:53,2025-11-29 15:23:53,2025-11-30 15:23:53,2025-12-06 15:23:53,2025-12-06 15:23:53,converted,True
fc7f76c6-87c9-44c0-9ad9-ce0a79d97b83,LinkedIn,cmp_5388,ad_56844,linkedin,brand_growth,creative_a,2025-12-06 17:34:53,GMT,San Antonio,51,Non-binary,English,Desktop,Standard,Chrome,2025-12-06 19:07:53,2025-12-08 05:07:53,,,2025-12-08 05:07:53,engaged,True
40e7ec09-be31-4e08-9999-c8768fe26107,Google Ads,cmp_6018,ad_71435,google_ads,performance_v1,creative_b,2026-01-09 02:54:53,GMT,Phoenix,55,Non-binary,English,Tablet,Standard,Chrome,2026-01-09 03:44:53,2026-01-09 18:44:53,,,2026-01-09 18:44:53,engaged,True
7b741def-4554-4b81-ba93-1a541541b779,LinkedIn,cmp_5656,ad_43165,linkedin,brand_growth,creative_b,2025-12-31 15:34:53,GMT,Phoenix,49,Prefer not to say,English,Mobile,Standard,Chrome,2025-12-31 17:26:53,,,,2025-12-31 17:26:53,lost,True
f448ef52-90c8-4b69-ac4d-1a7027ea933d,Instagram,cmp_3017,ad_42114,instagram,performance_v1,creative_a,2026-01-11 21:16:53,GMT,San Antonio,74,Prefer not to say,English,Desktop,Standard,Chrome,2026-01-11 22:31:53,2026-01-13 07:31:53,,,2026-01-13 07:31:53,engaged,True
613e37d7-314d-49e9-9a9e-bb253fb18cb3,Instagram,cmp_8572,ad_30412,instagram,brand_growth,creative_b,2025-12-22 07:47:53,GMT,San Jose,36,Male,English,Desktop,Standard,Chrome,2025-12-22 09:37:53,,,,2025-12-22 09:37:53,lost,True
898fe582-76de-43ff-90cb-02d5f439af4a,Google Ads,cmp_1469,ad_67230,google_ads,performance_v1,creative_b,2025-12-22 16:43:53,GMT,Houston,31,Non-binary,English,Mobile,Standard,Chrome,2025-12-22 17:08:53,2025-12-24 03:08:53,2025-12-28 03:08:53,2025-12-30 03:08:53,2025-12-30 03:08:53,converted,True
d0f9e465-6a66-4e5a-9b48-f9fabc8494e9,Google Ads,cmp_6822,ad_11363,google_ads,brand_growth,creative_a,2025-12-19 23:57:53,GMT,San Jose,45,Female,English,Tablet,Standard,Chrome,2025-12-20 01:51:53,2025-12-21 07:51:53,2025-12-24 07:51:53,2025-12-27 07:51:53,2025-12-27 07:51:53,converted,True
0ff827f6-758c-483b-8c66-14b12a6ed24f,LinkedIn,cmp_7712,ad_25066,linkedin,performance_v1,creative_b,2025-12-24 09:09:53,GMT,Chicago,53,Non-binary,English,Tablet,Standard,Chrome,2025-12-24 10:28:53,2025-12-25 00:28:53,2025-12-26 00:28:53,2025-12-29 00:28:53,2025-12-29 00:28:53,converted,True
541807f3-6e09-4c87-8418-20ad4365bf9d,Google Ads,cmp_3309,ad_28067,google_ads,brand_growth,creative_b,2025-11-30 03:23:53,GMT,Philadelphia,64,Female,English,Desktop,Standard,Chrome,2025-11-30 04:55:53,,,,2025-11-30 04:55:53,lost,True
82827f24-0dc5-425a-8a40-7c821238b76e,Google Ads,cmp_3970,ad_88335,google_ads,performance_v1,creative_a,2026-01-04 10:25:53,GMT,Chicago,22,Prefer not to say,English,Mobile,Standard,Chrome,2026-01-04 12:13:53,2026-01-06 07:13:53,2026-01-10 07:13:53,2026-01-15 07:13:53,2026-01-15 07:13:53,converted,True
3619b8e1-90c4-4ce1-a29a-1aa7ae7e8db4,Google Ads,cmp_5483,ad_70550,google_ads,brand_growth,creative_b,2025-12-07 17:01:53,GMT,Chicago,61,Prefer not to say,English,Tablet,Standard,Chrome,2025-12-07 17:59:53,2025-12-09 02:59:53,2025-12-13 02:59:53,2025-12-19 02:59:53,2025-12-19 02:59:53,converted,True
c8d914b5-8691-458e-8ba9-457dd554caf4,Google Ads,cmp_8072,ad_98070,google_ads,performance_v1,creative_b,2025-11-28 12:54:53,GMT,Chicago,24,Female,English,Tablet,Standard,Chrome,2025-11-28 13:10:53,,,,2025-11-28 13:10:53,lost,True
5cd9df04-4ef1-4d95-9481-05f00a3d33f8,Instagram,cmp_1212,ad_68700,instagram,brand_growth,creative_a,2025-12-26 10:54:53,GMT,San Jose,48,Female,English,Desktop,Standard,Chrome,2025-12-26 12:44:53,,,,2025-12-26 12:44:53,lost,True
7ca86df0-37bd-4db5-834b-ed179f5b8eb4,Google Ads,cmp_1481,ad_37556,google_ads,performance_v1,creative_b,2025-12-27 19:39:53,GMT,Phoenix,49,Male,English,Mobile,Standard,Chrome,2025-12-27 20:56:53,,,,2025-12-27 20:56:53,lost,True
4775a393-828c-4fb5-b971-c4b84072127b,Google Ads,cmp_2035,ad_58836,google_ads,brand_growth,creative_b,2025-12-23 06:01:53,GMT,San Jose,34,Male,English,Mobile,Standard,Chrome,2025-12-23 07:08:53,2025-12-23 20:08:53,,,2025-12-23 20:08:53,engaged,True
e9500345-83cb-42e0-830a-ea62bd5915fb,LinkedIn,cmp_3377,ad_34053,linkedin,performance_v1,creative_a,2026-01-02 01:33:53,GMT,San Jose,60,Male,English,Desktop,Standard,Chrome,2026-01-02 01:52:53,,,,2026-01-02 01:52:53,lost,True
1842bbe6-bed9-4512-803c-369a7a6d53c0,LinkedIn,cmp_8928,ad_48311,linkedin,brand_growth,creative_b,2025-12-23 19:49:53,GMT,New York,71,Female,English,Mobile,Standard,Chrome,2025-12-23 20:57:53,2025-12-24 12:57:53,,,2025-12-24 12:57:53,engaged,True
2f51c71f-2510-487d-9aef-9fdaab96cb57,Google Ads,cmp_9914,ad_41491,google_ads,performance_v1,creative_b,2025-12-21 08:05:53,GMT,Houston,25,Non-binary,English,Mobile,Standard,Chrome,2025-12-21 08:43:53,,,,2025-12-21 08:43:53,lost,True
4cfee6ea-093a-4e85-a5aa-dcb8eb25623f,Instagram,cmp_6652,ad_46644,instagram,brand_growth,creative_a,2026-01-12 13:57:53,GMT,San Antonio,58,Male,English,Tablet,Standard,Chrome,2026-01-12 15:09:53,,,,2026-01-12 15:09:53,lost,True
1e40df85-f2e9-4dca-bb0e-3d50e5ebe3c5,LinkedIn,cmp_2418,ad_34139,linkedin,performance_v1,creative_b,2025-12-14 14:29:53,GMT,Los Angeles,23,Prefer not to say,English,Desktop,Standard,Chrome,2025-12-14 15:53:53,2025-12-15 04:53:53,2025-12-17 04:53:53,2025-12-21 04:53:53,2025-12-21 04:53:53,converted,True
588a5807-91d0-41fd-b21d-0bf01a5415cb,LinkedIn,cmp_3007,ad_16748,linkedin,brand_growth,creative_b,2026-01-08 15:06:53,GMT,Chicago,50,Female,English,Desktop,Standard,Chrome,,,,,2026-01-08 15:06:53,new,True
4c334cae-67ca-4f0b-bb4c-71197cc863ac,Google Ads,cmp_7964,ad_48142,google_ads,performance_v1,creative_a,2026-01-22 04:40:53,GMT,San Jose,28,Non-binary,English,Mobile,Standard,Chrome,2026-01-22 05:35:53,2026-01-23 16:35:53,2026-01-26 21:00:53,2026-01-26 21:00:53,2026-01-26 21:00:53,converted,True
276a7756-de80-4986-be73-6a3965a7aa7d,Instagram,cmp_4143,ad_86420,instagram,brand_growth,creative_b,2025-12-02 19:54:53,GMT,Houston,46,Non-binary,English,Mobile,Standard,Chrome,2025-12-02 21:16:53,,,,2025-12-02 21:16:53,lost,True
7d5128f4-d561-4eff-96af-4ab84086d5f7,Google Ads,cmp_5217,ad_80017,google_ads,performance_v1,creative_b,2025-12-29 20:18:53,GMT,New York,69,Male,English,Tablet,Standard,Chrome,2025-12-29 20:53:53,2025-12-30 18:53:53,,,2025-12-30 18:53:53,engaged,True
e4c0072c-eb72-44f7-a084-c4cdaaf19569,Google Ads,cmp_1096,ad_80158,google_ads,brand_growth,creative_a,2025-12-12 05:13:53,GMT,Philadelphia,72,Male,English,Desktop,Standard,Chrome,2025-12-12 05:53:53,,,,2025-12-12 05:53:53,lost,True
a9d46dce-a406-43b0-9064-01c48d4d8835,LinkedIn,cmp_7261,ad_83298,linkedin,performance_v1,creative_b,2025-11-30 19:52:53,GMT,Chicago,63,Female,English,Desktop,Standard,Chrome,2025-11-30 21:34:53,2025-12-02 11:34:53,2025-12-06 11:34:53,2025-12-15 11:34:53,2025-12-15 11:34:53,converted,True
c8dcc863-ca90-40e4-a129-3dc4f7c0ad9e,Google Ads,cmp_3847,ad_74610,google_ads,brand_growth,creative_b,2026-01-17 23:05:53,GMT,San Diego,31,Prefer not to say,English,Tablet,Standard,Chrome,2026-01-17 23:40:53,2026-01-19 15:40:53,,,2026-01-19 15:40:53,engaged,True
48cb4690-9d98-47c6-a2a9-cad6d844d63c,Google Ads,cmp_8794,ad_74933,google_ads,performance_v1,creative_a,2026-01-21 12:15:53,GMT,Chicago,39,Male,English,Tablet,Standard,Chrome,2026-01-21 13:50:53,2026-01-23 01:50:53,2026-01-26 21:00:53,,2026-01-26 21:00:53,booked,True
0903682d-a4d3-4b4f-8769-824fecbfe8ab,Google Ads,cmp_6563,ad_85430,google_ads,brand_growth,creative_b,2025-12-28 21:35:53,GMT,Phoenix,50,Female,English,Tablet,Standard,Chrome,2025-12-28 22:52:53,,,,2025-12-28 22:52:53,lost,True
4d6b1443-c30e-4528-bca1-392f90038996,LinkedIn,cmp_9688,ad_50500,linkedin,performance_v1,creative_b,2026-01-22 04:26:53,GMT,Philadelphia,36,Non-binary,English,Tablet,Standard,Chrome,2026-01-22 05:42:53,2026-01-22 11:42:53,2026-01-24 11:42:53,2026-01-26 21:00:53,2026-01-26 21:00:53,converted,True
e15a5a10-2606-48a1-933e-d2dda32aaf60,LinkedIn,cmp_8562,ad_57520,linkedin,brand_growth,creative_a,2026-01-17 21:28:53,GMT,Houston,28,Non-binary,English,Mobile,Standard,Chrome,2026-01-17 22:10:53,2026-01-18 14:10:53,2026-01-20 14:10:53,,2026-01-20 14:10:53,booked,True
ddf35fbd-9fff-4293-993c-c134c1c5c7f6,Google Ads,cmp_4949,ad_48438,google_ads,performance_v1,creative_b,2026-01-19 21:36:53,GMT,Philadelphia,70,Female,English,Desktop,Standard,Chrome,2026-01-19 23:19:53,,,,2026-01-19 23:19:53,lost,True
d13c7e1f-1f4e-4c24-a41e-b68147281477,Google Ads,cmp_4138,ad_34277,google_ads,brand_growth,creative_b,2026-01-08 04:17:53,GMT,Houston,66,Female,English,Tablet,Standard,Chrome,2026-01-08 06:03:53,,,,2026-01-08 06:03:53,lost,True
8b1ddc75-f42a-44d3-a1d0-e48bbe2893cd,Google Ads,cmp_9883,ad_89011,google_ads,performance_v1,creative_a,2025-12-11 02:39:53,GMT,Chicago,46,Prefer not to say,English,Desktop,Standard,Chrome,2025-12-11 02:50:53,2025-12-12 01:50:53,2025-12-14 01:50:53,,2025-12-14 01:50:53,booked,True
3a88ab7b-2033-4d08-b232-41c3b367af26,Google Ads,cmp_6227,ad_41189,google_ads,brand_growth,creative_b,2025-12-29 07:07:53,GMT,Dallas,66,Prefer not to say,English,Desktop,Standard,Chrome,2025-12-29 08:51:53,2025-12-30 21:51:53,2026-01-01 21:51:53,2026-01-09 21:51:53,2026-01-09 21:51:53,converted,True
b973a346-7ecc-405b-97dc-94539c82225f,Instagram,cmp_7022,ad_51020,instagram,performance_v1,creative_b,2026-01-23 01:15:53,GMT,Phoenix,67,Male,English,Tablet,Standard,Chrome,,,,,2026-01-23 01:15:53,new,True
2a698ccb-5594-443c-bff8-7339ec3a0d99,Instagram,cmp_1503,ad_23730,instagram,brand_growth,creative_a,2025-12-13 11:14:53,GMT,San Jose,40,Male,English,Tablet,Standard,Chrome,,,,,2025-12-13 11:14:53,new,True
4f523089-c988-48b2-9f09-075431a3d00f,LinkedIn,cmp_9525,ad_75100,linkedin,performance_v1,creative_b,2026-01-26 17:32:53,GMT,Dallas,60,Male,English,Tablet,Standard,Chrome,2026-01-26 19:13:53,2026-01-26 21:00:53,2026-01-26 21:00:53,,2026-01-26 21:00:53,booked,True
d7240d64-2627-4a15-841d-2ebc9d95e6ef,Google Ads,cmp_4488,ad_61849,google_ads,brand_growth,creative_b,2025-12-18 05:05:53,GMT,Houston,23,Prefer not to say,English,Desktop,Standard,Chrome,2025-12-18 05:23:53,,,,2025-12-18 05:23:53,lost,True
d6d22f04-b4fc-4c7f-9bac-397ec492f5e8,Instagram,cmp_1663,ad_54758,instagram,performance_v1,creative_a,2026-01-21 18:29:53,GMT,Philadelphia,38,Non-binary,English,Desktop,Standard,Chrome,2026-01-21 19:24:53,2026-01-23 18:24:53,,,2026-01-23 18:24:53,engaged,True
41dc7745-2dcf-4e06-a351-0492fe80fe41,LinkedIn,cmp_2485,ad_10717,linkedin,brand_growth,creative_b,2025-11-30 07:17:53,GMT,New York,44,Female,English,Tablet,Standard,Chrome,2025-11-30 08:02:53,2025-12-02 00:02:53,2025-12-03 00:02:53,,2025-12-03 00:02:53,booked,True
d2709daa-03a3-4ecd-8efe-8e98f4ff5a1b,Google Ads,cmp_4091,ad_52181,google_ads,performance_v1,creative_b,2025-11-28 20:40:53,GMT,Philadelphia,48,Prefer not to say,English,Mobile,Standard,Chrome,2025-11-28 21:42:53,2025-11-30 15:42:53,2025-12-03 15:42:53,2025-12-06 15:42:53,2025-12-06 15:42:53,converted,True
85158ed2-e64f-4781-9f7d-ac9e7e6f6842,Instagram,cmp_2295,ad_79265,instagram,brand_growth,creative_a,2026-01-17 04:17:53,GMT,Philadelphia,25,Female,English,Tablet,Standard,Chrome,2026-01-17 05:47:53,,,,2026-01-17 05:47:53,lost,True
475725cc-6473-4b7c-b1f6-f0150c41a338,Google Ads,cmp_7774,ad_36797,google_ads,performance_v1,creative_b,2026-01-11 19:57:53,GMT,San Antonio,46,Male,English,Desktop,Standard,Chrome,2026-01-11 21:16:53,,,,2026-01-11 21:16:53,lost,True
7cda75fe-b363-4176-9d90-2e449ea2bb39,Google Ads,cmp_2006,ad_29393,google_ads,brand_growth,creative_b,2025-12-08 14:33:53,GMT,Philadelphia,63,Non-binary,English,Tablet,Standard,Chrome,2025-12-08 16:09:53,2025-12-09 09:09:53,2025-12-10 09:09:53,,2025-12-10 09:09:53,booked,True
af03c386-109c-4f9e-b7cf-955dd95840b9,Instagram,cmp_6237,ad_38696,instagram,performance_v1,creative_a,2026-01-14 16:54:53,GMT,Dallas,36,Prefer not to say,English,Mobile,Standard,Chrome,2026-01-14 18:33:53,2026-01-16 04:33:53,,,2026-01-16 04:33:53,engaged,True
01ffff46-b1cf-4c1f-b6a9-7c4c8f68af61,Google Ads,cmp_2081,ad_11155,google_ads,brand_growth,creative_b,2025-12-14 08:29:53,GMT,Los Angeles,39,Non-binary,English,Tablet,Standard,Chrome,2025-12-14 10:19:53,2025-12-14 12:19:53,2025-12-16 12:19:53,,2025-12-16 12:19:53,booked,True
04ab589c-29b2-40b9-858d-147c2f2d1a7c,Google Ads,cmp_7971,ad_81422,google_ads,performance_v1,creative_b,2026-01-23 22:57:53,GMT,Phoenix,47,Female,English,Tablet,Standard,Chrome,2026-01-24 00:54:53,,,,2026-01-24 00:54:53,lost,True
4f4c3a13-6296-44c3-ab9f-959ffdeaa652,LinkedIn,cmp_7821,ad_74100,linkedin,brand_growth,creative_a,2025-12-29 04:17:53,GMT,New York,74,Male,English,Mobile,Standard,Chrome,2025-12-29 04:51:53,2025-12-30 20:51:53,2026-01-01 20:51:53,2026-01-08 20:51:53,2026-01-08 20:51:53,converted,True
8594cd61-3341-45e5-b2ca-6c129433ed41,Google Ads,cmp_7835,ad_53029,google_ads,performance_v1,creative_b,2025-12-05 20:39:53,GMT,Chicago,24,Prefer not to say,English,Tablet,Standard,Chrome,2025-12-05 22:04:53,2025-12-06 06:04:53,,,2025-12-06 06:04:53,engaged,True
32b4a0ac-cef3-4c0f-9c62-250bf64bab14,Google Ads,cmp_8762,ad_40505,google_ads,brand_growth,creative_b,2025-11-28 01:13:53,GMT,New York,73,Female,English,Desktop,Standard,Chrome,2025-11-28 02:44:53,2025-11-28 12:44:53,2025-12-01 12:44:53,2025-12-05 12:44:53,2025-12-05 12:44:53,converted,True
4b4f3dcc-146b-4f4f-9cf7-97a6a0db6d3b,Instagram,cmp_1112,ad_53736,instagram,performance_v1,creative_a,2026-01-11 21:29:53,GMT,Dallas,36,Non-binary,English,Desktop,Standard,Chrome,2026-01-11 22:57:53,,,,2026-01-11 22:57:53,lost,True
7efbdd6f-9693-4988-8f5b-53d0684a4a40,Google Ads,cmp_6467,ad_91367,google_ads,brand_growth,creative_b,2025-12-11 09:21:53,GMT,Houston,40,Non-binary,English,Tablet,Standard,Chrome,2025-12-11 10:54:53,,,,2025-12-11 10:54:53,lost,True
e2b98942-a094-4960-b0e0-90d20ba4dab9,LinkedIn,cmp_7205,ad_41786,linkedin,performance_v1,creative_b,2025-12-01 05:21:53,GMT,San Jose,43,Male,English,Tablet,Standard,Chrome,2025-12-01 05:56:53,2025-12-02 19:56:53,2025-12-05 19:56:53,2025-12-11 19:56:53,2025-12-11 19:56:53,converted,True
02675b86-e98e-4eba-9071-4bb7f3a5f2df,Instagram,cmp_3162,ad_59245,instagram,brand_growth,creative_a,2025-12-18 23:00:53,GMT,Dallas,67,Female,English,Desktop,Standard,Chrome,2025-12-18 23:22:53,2025-12-20 05:22:53,2025-12-23 05:22:53,2025-12-26 05:22:53,2025-12-26 05:22:53,converted,True
d6fdd4fe-4036-4c2a-aef0-862bd52ff6d3,Instagram,cmp_3716,ad_62080,instagram,performance_v1,creative_b,2026-01-01 23:31:53,GMT,Los Angeles,23,Non-binary,English,Tablet,Standard,Chrome,2026-01-01 23:47:53,2026-01-02 20:47:53,2026-01-03 20:47:53,2026-01-09 20:47:53,2026-01-09 20:47:53,converted,True
79f1c713-997c-4101-88dc-6448a309fe5d,Instagram,cmp_1949,ad_70679,instagram,brand_growth,creative_b,2025-12-02 23:03:53,GMT,San Antonio,27,Prefer not to say,English,Mobile,Standard,Chrome,2025-12-03 00:28:53,,,,2025-12-03 00:28:53,lost,True
7588b644-b0dd-4396-9cb1-ec5c65133a12,Google Ads,cmp_9334,ad_81954,google_ads,performance_v1,creative_a,2025-12-07 01:35:53,GMT,Houston,36,Male,English,Mobile,Standard,Chrome,2025-12-07 02:30:53,2025-12-08 12:30:53,2025-12-09 12:30:53,,2025-12-09 12:30:53,booked,True
300a90fe-2de6-4a43-abe5-a865ce4f7ba1,Google Ads,cmp_4980,ad_67072,google_ads,brand_growth,creative_b,2025-12-20 19:22:53,GMT,New York,18,Prefer not to say,English,Tablet,Standard,Chrome,2025-12-20 21:20:53,2025-12-21 22:20:53,2025-12-23 22:20:53,2025-12-30 22:20:53,2025-12-30 22:20:53,converted,True
90df9cb7-6ada-40fb-ba4f-0269fd8407a7,LinkedIn,cmp_9250,ad_16010,linkedin,performance_v1,creative_b,2025-12-16 18:06:53,GMT,San Antonio,34,Prefer not to say,English,Mobile,Standard,Chrome,2025-12-16 20:00:53,2025-12-18 14:00:53,2025-12-20 14:00:53,2025-12-27 14:00:53,2025-12-27 14:00:53,converted,True
914e1104-e9b4-43d3-97f9-78746e9b5ca4,LinkedIn,cmp_2113,ad_91529,linkedin,brand_growth,creative_a,2025-11-28 04:04:53,GMT,San Diego,56,Non-binary,English,Mobile,Standard,Chrome,2025-11-28 04:11:53,,,,2025-11-28 04:11:53,lost,True
943cd151-2465-4cda-8265-3f21274aa715,Instagram,cmp_4634,ad_73310,instagram,performance_v1,creative_b,2026-01-09 04:37:53,GMT,San Diego,39,Female,English,Tablet,Standard,Chrome,2026-01-09 05:27:53,2026-01-09 22:27:53,2026-01-10 22:27:53,2026-01-13 22:27:53,2026-01-13 22:27:53,converted,True
d9878c66-d720-4434-b132-553a098c986f,Instagram,cmp_4333,ad_47660,instagram,brand_growth,creative_b,2025-12-04 06:32:53,GMT,Houston,57,Female,English,Desktop,Standard,Chrome,2025-12-04 07:21:53,,,,2025-12-04 07:21:53,lost,True
d160ce59-f02c-4fad-aeb2-77b962e1961e,Instagram,cmp_6721,ad_86583,instagram,performance_v1,creative_a,2025-12-14 05:15:53,GMT,San Antonio,40,Prefer not to say,English,Mobile,Standard,Chrome,2025-12-14 05:35:53,2025-12-14 23:35:53,2025-12-18 23:35:53,,2025-12-18 23:35:53,booked,True
66f03cf5-6eab-4f50-9c15-41fed5e059c7,Instagram,cmp_3946,ad_50209,instagram,brand_growth,creative_b,2025-12-07 08:48:53,GMT,Phoenix,24,Prefer not to say,English,Tablet,Standard,Chrome,,,,,2025-12-07 08:48:53,new,True
aa20fd3c-9eb4-44d2-9017-6c5c85d1a4e9,LinkedIn,cmp_3189,ad_33088,linkedin,performance_v1,creative_b,2025-12-20 17:05:53,GMT,Philadelphia,54,Non-binary,English,Mobile,Standard,Chrome,2025-12-20 18:54:53,2025-12-20 22:54:53,2025-12-23 22:54:53,2025-12-27 22:54:53,2025-12-27 22:54:53,converted,True
c2b500c9-b733-4499-9ce1-fb4e8f964fcc,LinkedIn,cmp_6848,ad_50009,linkedin,brand_growth,creative_a,2025-12-05 06:18:53,GMT,New York,45,Female,English,Tablet,Standard,Chrome,2025-12-05 07:16:53,2025-12-05 11:16:53,2025-12-07 11:16:53,2025-12-15 11:16:53,2025-12-15 11:16:53,converted,True
7218eedc-6e1b-4976-83ee-ada56fe1b329,LinkedIn,cmp_3621,ad_95614,linkedin,performance_v1,creative_b,2026-01-23 15:45:53,GMT,Phoenix,53,Female,English,Desktop,Standard,Chrome,2026-01-23 17:42:53,2026-01-24 20:42:53,2026-01-25 20:42:53,2026-01-26 21:00:53,2026-01-26 21:00:53,converted,True
05467cc3-a6d2-40d0-98e5-c9d317011798,Instagram,cmp_1874,ad_45404,instagram,brand_growth,creative_b,2026-01-12 07:06:53,GMT,Los Angeles,67,Male,English,Tablet,Standard,Chrome,2026-01-12 08:02:53,,,,2026-01-12 08:02:53,lost,True
8f7b2f91-1a26-48d4-8539-50f831b984b4,LinkedIn,cmp_2188,ad_51474,linkedin,performance_v1,creative_a,2026-01-07 06:45:53,GMT,New York,22,Female,English,Mobile,Standard,Chrome,2026-01-07 07:53:53,2026-01-08 17:53:53,2026-01-10 17:53:53,2026-01-18 17:53:53,2026-01-18 17:53:53,converted,True
9985cd56-f972-4dda-b7eb-c53c9bf70615,Instagram,cmp_4821,ad_73903,instagram,brand_growth,creative_b,2026-01-03 07:13:53,GMT,San Diego,43,Female,English,Tablet,Standard,Chrome,2026-01-03 07:24:53,2026-01-03 12:24:53,,,2026-01-03 12:24:53,engaged,True
082315d1-6a0e-41df-b121-769923d54f77,Google Ads,cmp_5427,ad_80525,google_ads,performance_v1,creative_b,2026-01-22 00:25:53,GMT,Philadelphia,57,Female,English,Mobile,Standard,Chrome,2026-01-22 02:14:53,2026-01-22 04:14:53,2026-01-25 04:14:53,,2026-01-25 04:14:53,booked,True
e95cf4fb-41dd-47a9-8ef1-12690100aec6,Instagram,cmp_2687,ad_35014,instagram,brand_growth,creative_a,2025-12-05 14:03:53,GMT,San Antonio,72,Prefer not to say,English,Desktop,Standard,Chrome,2025-12-05 15:29:53,2025-12-06 01:29:53,,,2025-12-06 01:29:53,engaged,True
2146dbd6-ef12-402f-a9aa-831dd6c70a48,Instagram,cmp_4425,ad_22119,instagram,performance_v1,creative_b,2026-01-21 22:44:53,GMT,San Antonio,41,Female,English,Desktop,Standard,Chrome,2026-01-21 23:59:53,,,,2026-01-21 23:59:53,lost,True
d88fcf54-06ce-48b4-838b-af757d52e90d,Instagram,cmp_3362,ad_36672,instagram,brand_growth,creative_b,2026-01-11 14:34:53,GMT,New York,40,Non-binary,English,Tablet,Standard,Chrome,2026-01-11 15:16:53,,,,2026-01-11 15:16:53,lost,True
fc2342ff-a764-4ab5-bc9f-cd40a50cb7c1,Instagram,cmp_9124,ad_96224,instagram,performance_v1,creative_a,2025-12-17 20:46:53,GMT,Chicago,23,Female,English,Tablet,Standard,Chrome,2025-12-17 21:42:53,2025-12-19 05:42:53,2025-12-22 05:42:53,2025-12-26 05:42:53,2025-12-26 05:42:53,converted,True
f38e1858-248e-42d8-8855-ebbc4dad921c,Instagram,cmp_5097,ad_11285,instagram,brand_growth,creative_b,2026-01-06 12:27:53,GMT,San Diego,48,Female,English,Mobile,Standard,Chrome,2026-01-06 13:42:53,2026-01-07 15:42:53,,,2026-01-07 15:42:53,engaged,True
c1bc02f0-6637-4a1b-b486-e01fd5838f9e,Google Ads,cmp_7491,ad_20490,google_ads,performance_v1,creative_b,2026-01-22 17:34:53,GMT,New York,43,Prefer not to say,English,Tablet,Standard,Chrome,2026-01-22 17:42:53,2026-01-24 09:42:53,2026-01-26 21:00:53,2026-01-26 21:00:53,2026-01-26 21:00:53,converted,True
cc08d8ba-cc4d-4747-8c88-3166e1a79b0d,Instagram,cmp_4182,ad_45522,instagram,brand_growth,creative_a,2025-12-16 00:51:53,GMT,Los Angeles,33,Female,English,Desktop,Standard,Chrome,,,,,2025-12-16 00:51:53,new,True
d9911125-2dfe-4d30-ad8d-0fb3f0d9c80e,Instagram,cmp_5046,ad_57139,instagram,performance_v1,creative_b,2025-12-28 23:36:53,GMT,Chicago,43,Non-binary,English,Tablet,Standard,Chrome,2025-12-29 01:09:53,2025-12-29 09:09:53,2026-01-02 09:09:53,,2026-01-02 09:09:53,booked,True
d24f3df9-b328-4296-865b-90d4266c16f2,Google Ads,cmp_4385,ad_11407,google_ads,brand_growth,creative_b,2026-01-01 02:25:53,GMT,San Diego,69,Prefer not to say,English,Mobile,Standard,Chrome,2026-01-01 03:49:53,2026-01-03 01:49:53,2026-01-06 01:49:53,2026-01-10 01:49:53,2026-01-10 01:49:53,converted,True
62e95068-0ced-4d1d-9adc-ac7925d16d21,LinkedIn,cmp_3070,ad_54638,linkedin,performance_v1,creative_a,2025-12-06 20:44:53,GMT,Philadelphia,21,Non-binary,English,Mobile,Standard,Chrome,2025-12-06 21:18:53,2025-12-06 22:18:53,,,2025-12-06 22:18:53,engaged,True
